"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,07Apr2017,Friday,7,4,2017,4.OV,7920,6262,8820,4700,1607,0
2018,14Jun2017,Wednesday,14,6,2017,2.UK,718,7515,6146,9203,757,1
2018,16Jan2017,Monday,16,1,2017,3.EU,6627,8558,6807,5298,7244,1
2018,13Jul2017,Thursday,13,7,2017,4.OV,5391,8904,242,4798,7872,0
2018,28Feb2017,Tuesday,28,2,2017,2.UK,4945,383,5114,464,8985,1
2018,30Dec2017,Saturday,30,12,2017,4.OV,1011,7464,5323,6574,228,0
2018,20Apr2017,Thursday,20,4,2017,2.UK,2555,657,6764,7350,339,1
2018,11May2017,Thursday,11,5,2017,3.EU,9803,4507,8908,7308,6214,1
2018,06Mar2017,Monday,6,3,2017,2.UK,1240,5615,2897,5689,1897,0
2018,13May2017,Saturday,13,5,2017,2.UK,2593,6697,3978,3716,7632,0
2018,31Dec2017,Sunday,31,12,2017,4.OV,2653,9022,9279,4268,9233,0
2018,18Oct2017,Wednesday,18,10,2017,3.EU,6551,1869,4743,1523,4817,0
2018,14Apr2017,Friday,14,4,2017,1.ALL,5231,7052,7566,6252,4028,0
2018,05Oct2017,Thursday,5,10,2017,2.UK,5266,689,2495,6199,1901,0
2018,01Apr2017,Saturday,1,4,2017,2.UK,7310,7572,1139,8564,1854,1
2018,25Mar2017,Saturday,25,3,2017,2.UK,9710,2008,9024,8338,2145,0
2018,21May2017,Sunday,21,5,2017,3.EU,18,2570,121,2532,7935,1
2018,15May2017,Monday,15,5,2017,2.UK,6874,4295,8405,3165,4331,1
2018,23Apr2017,Sunday,23,4,2017,1.ALL,5940,9781,7199,3830,4768,1
2018,10Sep2017,Sunday,10,9,2017,3.EU,4676,7538,4433,3835,6958,0
2018,11Jun2017,Sunday,11,6,2017,1.ALL,9127,5212,5568,6910,8478,0
2018,22Jan2017,Sunday,22,1,2017,3.EU,826,9877,6966,5223,2495,1
2018,08Sep2017,Friday,8,9,2017,1.ALL,93,3714,8395,1937,4846,1
2018,21Jan2017,Saturday,21,1,2017,1.ALL,3612,2989,1285,9266,4138,0
2018,09Aug2017,Wednesday,9,8,2017,1.ALL,2215,1120,2685,2276,4694,0
2018,22Sep2017,Friday,22,9,2017,4.OV,948,5859,5113,970,5784,1
2018,31Jan2017,Tuesday,31,1,2017,1.ALL,1380,517,8261,6194,1896,1
2018,11Feb2017,Saturday,11,2,2017,3.EU,5598,9959,632,346,2665,1
2018,25Jun2017,Sunday,25,6,2017,4.OV,4913,874,7361,5056,3449,0
2018,29Mar2017,Wednesday,29,3,2017,2.UK,158,9933,4549,2524,8726,1
2018,28Jun2017,Wednesday,28,6,2017,3.EU,5703,6813,6193,4666,1981,1
2018,23Sep2017,Saturday,23,9,2017,2.UK,1457,9048,3445,2415,9160,0
2018,25May2017,Thursday,25,5,2017,2.UK,900,2660,1147,9215,4092,1
2018,23Dec2017,Saturday,23,12,2017,1.ALL,4731,5325,6984,641,5788,1
2018,08Mar2017,Wednesday,8,3,2017,4.OV,5200,8538,6715,5952,4603,0
2018,10Feb2017,Friday,10,2,2017,3.EU,5560,3954,3352,5727,5359,0
2018,15Nov2017,Wednesday,15,11,2017,4.OV,481,2857,1103,7378,6863,0
2018,17Aug2017,Thursday,17,8,2017,3.EU,8922,4135,1733,5373,8508,1
2018,28Mar2017,Tuesday,28,3,2017,1.ALL,2821,9185,3571,7329,6022,1
2018,04Jun2017,Sunday,4,6,2017,2.UK,2340,5838,7141,2020,3445,1
2018,04Mar2017,Saturday,4,3,2017,4.OV,6624,5135,1327,159,5888,0
2018,06Mar2017,Monday,6,3,2017,3.EU,7749,1343,5836,2049,3770,1
2018,19Jan2017,Thursday,19,1,2017,2.UK,9632,3933,8685,892,5531,1
2018,21Sep2017,Thursday,21,9,2017,3.EU,7178,9503,844,8301,3684,1
2018,16May2017,Tuesday,16,5,2017,2.UK,7757,1823,5626,9009,9868,0
2018,03Apr2017,Monday,3,4,2017,3.EU,8703,6268,3242,6264,8266,0
2018,03Nov2017,Friday,3,11,2017,3.EU,4699,8064,3676,9198,8693,1
2018,16Dec2017,Saturday,16,12,2017,1.ALL,912,2219,8383,1076,3560,0
2018,02Aug2017,Wednesday,2,8,2017,4.OV,6981,1630,8731,4200,494,1
2018,21Jul2017,Friday,21,7,2017,1.ALL,3378,1639,6389,9324,6537,0
2018,28May2017,Sunday,28,5,2017,2.UK,1164,1999,2718,3568,120,1
2018,08Dec2017,Friday,8,12,2017,3.EU,8641,5164,4782,7541,5487,1
2018,20Aug2017,Sunday,20,8,2017,4.OV,2720,4169,4612,3060,6035,0
2018,07Jul2017,Friday,7,7,2017,4.OV,7104,8025,9218,7306,8173,1
2018,26Jul2017,Wednesday,26,7,2017,1.ALL,807,1759,1488,7985,6731,0
2018,02Nov2017,Thursday,2,11,2017,4.OV,9553,3481,9437,8723,9514,0
2018,27Sep2017,Wednesday,27,9,2017,3.EU,2479,3104,7147,9739,4737,0
2018,21Feb2017,Tuesday,21,2,2017,3.EU,9811,1144,2274,7018,1508,1
2018,05Feb2017,Sunday,5,2,2017,2.UK,7359,6707,9026,3237,5522,0
2018,25Oct2017,Wednesday,25,10,2017,4.OV,5573,3322,4276,1430,8278,1
2018,02Jan2017,Monday,2,1,2017,3.EU,4615,8142,3451,1974,1733,1
2018,25Dec2017,Monday,25,12,2017,1.ALL,2297,7293,2948,1731,5010,0
2018,03Jun2017,Saturday,3,6,2017,1.ALL,5647,2001,6457,1988,1091,1
2018,10Oct2017,Tuesday,10,10,2017,1.ALL,1582,9903,8332,6773,9195,0
2018,02Sep2017,Saturday,2,9,2017,3.EU,9905,9209,7888,7396,839,0
2018,03Jul2017,Monday,3,7,2017,4.OV,4197,2141,9171,4563,2962,1
2018,22Aug2017,Tuesday,22,8,2017,1.ALL,2248,476,6090,8808,1441,1
2018,14Mar2017,Tuesday,14,3,2017,2.UK,9723,5765,4688,1802,7721,0
2018,15Jan2017,Sunday,15,1,2017,3.EU,7776,8141,6532,1627,5387,0
2018,14Nov2017,Tuesday,14,11,2017,4.OV,3660,4602,1692,841,6236,1
2018,08Dec2017,Friday,8,12,2017,3.EU,6765,5508,172,2407,9710,0
2018,19Dec2017,Tuesday,19,12,2017,1.ALL,8019,2040,8946,6008,9351,1
2018,04Apr2017,Tuesday,4,4,2017,2.UK,3186,1335,1372,7788,3657,1
2018,25Jun2017,Sunday,25,6,2017,2.UK,6744,7845,8257,3135,153,1
2018,26Feb2017,Sunday,26,2,2017,3.EU,1307,5112,4554,9296,254,1
2018,07Dec2017,Thursday,7,12,2017,4.OV,6796,453,3239,2300,5114,0
2018,24May2017,Wednesday,24,5,2017,2.UK,1349,8917,7975,9726,4763,0
2018,24Mar2017,Friday,24,3,2017,4.OV,7655,6133,869,540,3986,0
2018,12Apr2017,Wednesday,12,4,2017,2.UK,1787,3354,1564,1081,7773,1
2018,17Mar2017,Friday,17,3,2017,2.UK,4093,5007,3587,4827,1156,1
2018,27May2017,Saturday,27,5,2017,1.ALL,4332,5724,6839,7443,1611,1
2018,22Jan2017,Sunday,22,1,2017,4.OV,2414,6122,2540,7752,6177,1
2018,23Sep2017,Saturday,23,9,2017,3.EU,2000,392,6247,5915,4348,1
2018,09Apr2017,Sunday,9,4,2017,2.UK,8420,2543,8322,9408,7112,1
2018,22Dec2017,Friday,22,12,2017,1.ALL,2837,9833,7282,6820,5449,1
2018,04May2017,Thursday,4,5,2017,3.EU,6949,7966,5321,8026,619,0
2018,11Oct2017,Wednesday,11,10,2017,1.ALL,760,9811,6727,796,5554,0
2018,16Apr2017,Sunday,16,4,2017,1.ALL,6797,8265,9658,1428,5460,1
2018,04Feb2017,Saturday,4,2,2017,3.EU,9446,6737,3599,8998,8267,0
2018,15Jul2017,Saturday,15,7,2017,1.ALL,5657,6870,1007,9719,9790,1
2018,24Apr2017,Monday,24,4,2017,1.ALL,9652,1283,1879,853,1219,1
2018,08Apr2017,Saturday,8,4,2017,3.EU,9416,789,3327,9674,1803,0
2018,11Apr2017,Tuesday,11,4,2017,2.UK,2619,8332,4824,3682,7762,1
2018,16Jan2017,Monday,16,1,2017,1.ALL,9629,4976,7358,3514,8952,0
2018,16Jul2017,Sunday,16,7,2017,2.UK,834,3651,5152,5820,4687,0
2018,09Jul2017,Sunday,9,7,2017,4.OV,5618,3682,1157,9722,7672,1
2018,15Nov2017,Wednesday,15,11,2017,3.EU,738,5167,1572,293,2181,1
2018,12Dec2017,Tuesday,12,12,2017,3.EU,6852,1515,3535,7619,8681,0
2018,27May2017,Saturday,27,5,2017,3.EU,4122,8259,1455,5500,7999,0
2018,26Mar2017,Sunday,26,3,2017,2.UK,8199,4941,3509,4846,5666,1
2018,27Oct2017,Friday,27,10,2017,4.OV,977,4067,5031,3815,7249,1
2018,01Nov2017,Wednesday,1,11,2017,4.OV,596,4012,6623,800,9123,1
2018,21Sep2017,Thursday,21,9,2017,2.UK,6771,6888,2319,842,3813,1
2018,24Jul2017,Monday,24,7,2017,1.ALL,9103,2689,5153,4579,6561,1
2018,29Sep2017,Friday,29,9,2017,2.UK,387,2240,5926,5267,2580,1
2018,02Mar2017,Thursday,2,3,2017,1.ALL,8564,114,9254,4200,6929,1
2018,12Jul2017,Wednesday,12,7,2017,4.OV,5431,6,8220,9682,1724,1
2018,01Jun2017,Thursday,1,6,2017,2.UK,1680,8147,3351,6301,6832,1
2018,24Jun2017,Saturday,24,6,2017,3.EU,1667,5298,8658,2633,8538,0
2018,20Jul2017,Thursday,20,7,2017,1.ALL,7594,2327,4526,216,3744,1
2018,11Feb2017,Saturday,11,2,2017,1.ALL,568,6952,5880,8936,5594,1
2018,27Feb2017,Monday,27,2,2017,1.ALL,940,12,2837,3012,3435,1
2018,22Aug2017,Tuesday,22,8,2017,2.UK,659,2867,5348,3702,147,0
2018,08May2017,Monday,8,5,2017,2.UK,1071,1870,1271,1190,7443,0
2018,13Apr2017,Thursday,13,4,2017,4.OV,7378,9893,141,5088,6104,1
2018,27Apr2017,Thursday,27,4,2017,2.UK,4829,6870,9898,4737,9821,1
2018,21Jan2017,Saturday,21,1,2017,3.EU,9831,5662,1110,3292,6674,1
2018,04Jun2017,Sunday,4,6,2017,2.UK,188,6799,1615,3712,7633,1
2018,24Feb2017,Friday,24,2,2017,2.UK,215,4795,7166,4108,8694,1
2018,01Jan2017,Sunday,1,1,2017,2.UK,3194,981,605,6483,1710,1
2018,03Sep2017,Sunday,3,9,2017,1.ALL,8202,2291,8681,6778,905,1
2018,03Nov2017,Friday,3,11,2017,1.ALL,1156,3054,5894,6122,9056,0
2018,19Jun2017,Monday,19,6,2017,1.ALL,6181,877,5870,1925,1528,0
2018,10Nov2017,Friday,10,11,2017,3.EU,2774,6957,8859,8551,1467,0
2018,17Dec2017,Sunday,17,12,2017,3.EU,3662,4215,6080,4948,7567,1
2018,13Jan2017,Friday,13,1,2017,3.EU,8146,9228,5146,1120,6974,0
2018,31Jan2017,Tuesday,31,1,2017,1.ALL,7101,3217,7665,6454,6296,1
2018,30Oct2017,Monday,30,10,2017,4.OV,2720,1492,7820,9270,1486,1
2018,20Aug2017,Sunday,20,8,2017,2.UK,9892,1322,4187,4362,9735,1
2018,09Dec2017,Saturday,9,12,2017,1.ALL,9520,4345,9052,4592,5475,0
2018,08Apr2017,Saturday,8,4,2017,2.UK,1856,1212,3855,2497,3221,1
2018,31Jan2017,Tuesday,31,1,2017,3.EU,701,1887,1201,8889,4063,1
2018,23Jun2017,Friday,23,6,2017,2.UK,8821,9110,8488,726,498,1
2018,21Jun2017,Wednesday,21,6,2017,4.OV,71,8931,4339,2730,4870,0
2018,14Aug2017,Monday,14,8,2017,4.OV,3121,1102,1812,6480,5657,1
2018,25Feb2017,Saturday,25,2,2017,4.OV,1204,3430,5516,8918,332,0
2018,08Nov2017,Wednesday,8,11,2017,1.ALL,9928,2242,3044,206,5338,1
2018,12Jun2017,Monday,12,6,2017,1.ALL,6415,95,1203,433,876,1
2018,17Feb2017,Friday,17,2,2017,2.UK,3966,8434,1049,6954,5360,1
2018,10Jan2017,Tuesday,10,1,2017,1.ALL,9847,9022,2553,5364,3974,1
2018,20Jun2017,Tuesday,20,6,2017,3.EU,637,5464,9649,9626,6365,0
2018,04Aug2017,Friday,4,8,2017,4.OV,3625,143,2318,9370,5743,0
2018,09Jun2017,Friday,9,6,2017,3.EU,9040,1777,1947,3895,4530,1
2018,07Aug2017,Monday,7,8,2017,1.ALL,2275,6632,7008,1245,5610,1
2018,18Jan2017,Wednesday,18,1,2017,2.UK,3354,4799,7031,3014,3021,0
2018,01Apr2017,Saturday,1,4,2017,3.EU,2147,5879,1529,1921,6106,1
2018,29Jul2017,Saturday,29,7,2017,2.UK,3010,8903,5556,4141,8463,0
2018,09Mar2017,Thursday,9,3,2017,4.OV,1198,9995,157,7066,5132,0
2018,23Sep2017,Saturday,23,9,2017,1.ALL,8328,6874,5016,723,5047,0
2018,04Jun2017,Sunday,4,6,2017,3.EU,4725,2512,335,9131,5569,1
2018,20Jul2017,Thursday,20,7,2017,2.UK,7826,4123,9688,8094,14,1
2018,15Apr2017,Saturday,15,4,2017,2.UK,3391,1356,5424,6106,3349,0
2018,24Sep2017,Sunday,24,9,2017,1.ALL,9119,623,5481,8230,8886,1
2018,12Jan2017,Thursday,12,1,2017,3.EU,445,5073,8069,5560,4671,1
2018,11Dec2017,Monday,11,12,2017,1.ALL,7115,7455,7971,1134,5281,0
2018,06Sep2017,Wednesday,6,9,2017,3.EU,1142,1118,4374,909,6476,1
2018,13Sep2017,Wednesday,13,9,2017,3.EU,5324,494,6588,6823,7430,0
2018,09Oct2017,Monday,9,10,2017,1.ALL,1500,854,866,3319,4622,0
2018,01Apr2017,Saturday,1,4,2017,1.ALL,932,7174,1397,1496,1567,1
2018,06May2017,Saturday,6,5,2017,1.ALL,3477,697,7456,6972,5720,1
2018,17Aug2017,Thursday,17,8,2017,1.ALL,4831,9454,8546,7991,3507,1
2018,30Jan2017,Monday,30,1,2017,2.UK,5196,9006,3011,2277,661,1
2018,31Dec2017,Sunday,31,12,2017,3.EU,3902,5607,3672,2811,6647,1
2018,27Jul2017,Thursday,27,7,2017,1.ALL,1081,2413,7129,3814,9469,0
2018,15Jan2017,Sunday,15,1,2017,3.EU,6603,1692,934,3633,8483,1
2018,24Jul2017,Monday,24,7,2017,4.OV,8175,3189,5234,4866,7064,1
2018,11May2017,Thursday,11,5,2017,2.UK,5322,131,7137,9639,8809,0
2018,18Apr2017,Tuesday,18,4,2017,4.OV,7931,1307,9555,4423,8852,0
2018,02Apr2017,Sunday,2,4,2017,4.OV,5416,6726,6953,3076,3064,0
2018,08Dec2017,Friday,8,12,2017,1.ALL,3824,3162,5048,4901,5522,0
2018,26Jan2017,Thursday,26,1,2017,1.ALL,5902,1296,1067,9487,3288,1
2018,24Oct2017,Tuesday,24,10,2017,1.ALL,2362,9483,3262,5459,8387,0
2018,31Oct2017,Tuesday,31,10,2017,4.OV,574,8129,2380,3664,2916,1
2018,20Apr2017,Thursday,20,4,2017,3.EU,908,1956,3573,4849,673,1
2018,23Jun2017,Friday,23,6,2017,1.ALL,849,8453,1762,5804,9858,1
2018,03Nov2017,Friday,3,11,2017,1.ALL,7735,9885,201,2106,6842,0
2018,11May2017,Thursday,11,5,2017,1.ALL,4340,4065,5862,6493,8191,0
2018,24Apr2017,Monday,24,4,2017,1.ALL,7605,6697,5652,2983,4785,1
2018,14Jul2017,Friday,14,7,2017,1.ALL,7361,8065,5828,1450,6730,1
2018,01Feb2017,Wednesday,1,2,2017,1.ALL,8221,8151,6923,5525,6752,0
2018,29Mar2017,Wednesday,29,3,2017,4.OV,410,1956,9838,5486,2941,1
2018,03Mar2017,Friday,3,3,2017,3.EU,4030,1866,5384,6054,6439,1
2018,08Jul2017,Saturday,8,7,2017,2.UK,9270,9944,4062,1648,4348,1
2018,19Mar2017,Sunday,19,3,2017,2.UK,6037,9124,1628,4768,9474,1
2018,18Mar2017,Saturday,18,3,2017,1.ALL,9777,1471,9671,8753,7302,0
2018,18Nov2017,Saturday,18,11,2017,1.ALL,4865,3403,2042,4467,4387,0
2018,25Jun2017,Sunday,25,6,2017,1.ALL,6938,4734,9452,8480,6726,0
2018,30Jun2017,Friday,30,6,2017,1.ALL,5189,7778,7651,2120,3970,0
2018,30Apr2017,Sunday,30,4,2017,3.EU,8166,3991,37,36,5286,1
2018,24Dec2017,Sunday,24,12,2017,4.OV,2030,9838,3879,4931,6295,0
2018,01Jan2017,Sunday,1,1,2017,2.UK,6014,5483,3029,115,4604,1
2018,12Jan2017,Thursday,12,1,2017,4.OV,9045,8936,9410,3253,8093,0
2018,26Jul2017,Wednesday,26,7,2017,4.OV,9517,3506,1164,9447,2030,0
2018,25Mar2017,Saturday,25,3,2017,3.EU,535,6229,5643,8530,6302,1
2018,14Nov2017,Tuesday,14,11,2017,2.UK,2001,9402,8999,9860,9997,0
2018,02Sep2017,Saturday,2,9,2017,1.ALL,7094,3020,3325,8834,8947,0
2018,07Aug2017,Monday,7,8,2017,3.EU,410,8188,4733,949,4920,0
2018,04Jun2017,Sunday,4,6,2017,3.EU,4213,5029,1706,4584,7239,1
2018,13May2017,Saturday,13,5,2017,4.OV,348,8582,7733,7674,6965,0
2018,10Jul2017,Monday,10,7,2017,3.EU,6180,2722,4872,2485,8214,0
2018,30Nov2017,Thursday,30,11,2017,1.ALL,9722,4070,4907,9422,6550,0
2018,16Oct2017,Monday,16,10,2017,3.EU,1722,5159,2632,1371,1007,1
2018,23Aug2017,Wednesday,23,8,2017,1.ALL,7534,3769,8489,7659,5111,1
2018,09May2017,Tuesday,9,5,2017,2.UK,5152,9187,7309,2504,8000,0
2018,19Jul2017,Wednesday,19,7,2017,1.ALL,9540,9158,6208,6632,9472,1
2018,23Mar2017,Thursday,23,3,2017,4.OV,7345,1465,9953,8869,504,0
2018,07Jan2017,Saturday,7,1,2017,3.EU,2344,9466,2753,6429,5240,1
2018,19Sep2017,Tuesday,19,9,2017,1.ALL,3123,608,9238,5197,1679,1
2018,23Jul2017,Sunday,23,7,2017,4.OV,4702,7825,2545,4284,8504,0
2018,01Jun2017,Thursday,1,6,2017,1.ALL,615,9244,1561,7151,9645,1
2018,16Sep2017,Saturday,16,9,2017,4.OV,4128,6039,5779,4079,7279,1
2018,24Aug2017,Thursday,24,8,2017,2.UK,7608,3978,9390,6109,2036,0
2018,14Jun2017,Wednesday,14,6,2017,3.EU,3307,7164,2529,6196,3450,0
2018,06Mar2017,Monday,6,3,2017,4.OV,4398,8450,5994,287,6508,1
2018,10Apr2017,Monday,10,4,2017,1.ALL,3389,8150,5424,3640,1996,1
2018,29Jan2017,Sunday,29,1,2017,4.OV,3953,7176,1444,4139,6741,0
2018,14Nov2017,Tuesday,14,11,2017,2.UK,4975,9132,9967,5145,5166,1
2018,04Jan2017,Wednesday,4,1,2017,3.EU,9893,3290,888,5739,7051,1
2018,31Jan2017,Tuesday,31,1,2017,4.OV,881,6549,7182,5656,5537,0
2018,25Apr2017,Tuesday,25,4,2017,3.EU,9305,6226,6891,5511,235,1
2018,02Jul2017,Sunday,2,7,2017,2.UK,3010,3609,3402,9426,1789,0
2018,06Aug2017,Sunday,6,8,2017,2.UK,8503,7295,8993,2555,6009,0
2018,06Jan2017,Friday,6,1,2017,1.ALL,3989,5816,8699,4589,6202,1
2018,01Dec2017,Friday,1,12,2017,4.OV,8457,939,2856,3480,2652,1
2018,02Oct2017,Monday,2,10,2017,4.OV,3632,6892,3159,7082,5716,1
2018,24Dec2017,Sunday,24,12,2017,2.UK,712,2048,3740,7611,7832,0
2018,17Mar2017,Friday,17,3,2017,3.EU,8832,4459,9382,4085,5283,1
2018,08Jun2017,Thursday,8,6,2017,2.UK,6562,8409,3703,5655,425,1
2018,17Aug2017,Thursday,17,8,2017,3.EU,2726,5599,2613,7271,8080,0
2018,27Dec2017,Wednesday,27,12,2017,4.OV,9970,8078,4692,7661,4941,1
2018,20Dec2017,Wednesday,20,12,2017,1.ALL,3691,3477,4520,3903,5556,1
2018,08Jun2017,Thursday,8,6,2017,2.UK,2699,2627,8063,9558,7258,1
2018,27Apr2017,Thursday,27,4,2017,3.EU,9551,4108,8868,485,4656,1
2018,03Dec2017,Sunday,3,12,2017,2.UK,4851,8076,3604,7757,8636,1
2018,03Apr2017,Monday,3,4,2017,2.UK,4152,840,9075,9344,3829,1
2018,30Sep2017,Saturday,30,9,2017,4.OV,5353,8409,9056,3676,895,0
2018,08Aug2017,Tuesday,8,8,2017,3.EU,6963,3933,3141,4813,9725,1
2018,26Nov2017,Sunday,26,11,2017,3.EU,9624,1359,6921,7525,5696,1
2018,28Mar2017,Tuesday,28,3,2017,4.OV,7144,8321,4335,2100,991,0
2018,06Sep2017,Wednesday,6,9,2017,1.ALL,8572,2399,2955,5722,6495,0
2018,02May2017,Tuesday,2,5,2017,1.ALL,53,9513,1941,554,854,0
2018,30Jun2017,Friday,30,6,2017,2.UK,2841,6409,8033,6294,6784,0
2018,08Apr2017,Saturday,8,4,2017,4.OV,4132,4753,9266,146,2511,0
2018,04Sep2017,Monday,4,9,2017,4.OV,411,7070,3675,5066,7887,0
2018,21Aug2017,Monday,21,8,2017,1.ALL,7968,6541,779,4465,2334,1
2018,12Jun2017,Monday,12,6,2017,2.UK,9828,8424,7629,1375,6802,0
2018,31Jul2017,Monday,31,7,2017,4.OV,3526,78,3219,2762,8601,0
2018,24Dec2017,Sunday,24,12,2017,3.EU,7352,7754,8524,6825,7728,0
2018,09Jun2017,Friday,9,6,2017,1.ALL,2877,6711,835,501,1658,1
2018,27Dec2017,Wednesday,27,12,2017,2.UK,4025,3663,9347,698,974,0
2018,01Dec2017,Friday,1,12,2017,3.EU,811,1421,4602,1719,5941,0
2018,25Sep2017,Monday,25,9,2017,1.ALL,3210,3776,5597,3251,7972,0
2018,24Mar2017,Friday,24,3,2017,1.ALL,2658,1267,8335,6165,82,1
2018,18May2017,Thursday,18,5,2017,4.OV,7621,2539,8494,3727,1003,0
2018,07Sep2017,Thursday,7,9,2017,4.OV,4585,4930,7938,6368,3575,1
2018,02Aug2017,Wednesday,2,8,2017,1.ALL,1099,7873,1778,8795,9990,0
2018,30Oct2017,Monday,30,10,2017,1.ALL,6267,6508,3829,6403,3699,1
2018,07Sep2017,Thursday,7,9,2017,1.ALL,8736,6299,5906,3803,4699,0
2018,31Oct2017,Tuesday,31,10,2017,2.UK,6047,569,7310,1779,7066,0
2018,24Jun2017,Saturday,24,6,2017,3.EU,700,1712,269,5872,3645,0
2018,30Sep2017,Saturday,30,9,2017,4.OV,9835,8032,1249,4399,4693,1
2018,16Jan2017,Monday,16,1,2017,2.UK,5522,5002,6601,2886,7012,1
2018,18Mar2017,Saturday,18,3,2017,4.OV,6332,3622,2466,5957,9037,1
2018,25Mar2017,Saturday,25,3,2017,4.OV,9114,1083,7399,6220,127,1
2018,17May2017,Wednesday,17,5,2017,1.ALL,1260,9941,2522,8446,8280,0
2018,06Sep2017,Wednesday,6,9,2017,1.ALL,5886,5816,3601,9607,7097,1
2018,04Nov2017,Saturday,4,11,2017,4.OV,5012,8628,3702,1653,9839,1
2018,10Jun2017,Saturday,10,6,2017,1.ALL,7004,2692,3190,2198,4373,1
2018,01Apr2017,Saturday,1,4,2017,4.OV,9664,3558,5887,118,7893,1
2018,30Jul2017,Sunday,30,7,2017,2.UK,4271,4289,4799,8508,6520,1
2018,28Jan2017,Saturday,28,1,2017,2.UK,9044,4430,6731,5417,3105,1
2018,24Apr2017,Monday,24,4,2017,4.OV,8613,983,2106,1845,7725,0
2018,13Aug2017,Sunday,13,8,2017,2.UK,4856,1004,8508,7313,2781,0
2018,30Jul2017,Sunday,30,7,2017,2.UK,6656,34,3758,6382,6413,0
2018,27Jul2017,Thursday,27,7,2017,1.ALL,582,571,5903,513,4609,0
2018,27Jun2017,Tuesday,27,6,2017,3.EU,6699,8235,1832,6347,8006,1
2018,26Jun2017,Monday,26,6,2017,1.ALL,6496,552,1679,3546,5985,1
2018,11Oct2017,Wednesday,11,10,2017,2.UK,2202,402,2333,1786,3697,0
2018,09Feb2017,Thursday,9,2,2017,2.UK,405,6313,8099,1247,1277,1
2018,28Jul2017,Friday,28,7,2017,4.OV,3000,6903,8693,2480,2360,0
2018,03Jan2017,Tuesday,3,1,2017,2.UK,8729,1359,4121,2711,3621,0
2018,14Nov2017,Tuesday,14,11,2017,3.EU,1782,7853,3104,5320,8550,0
2018,01Jan2017,Sunday,1,1,2017,2.UK,4731,5770,8203,7777,5505,0
2018,17Sep2017,Sunday,17,9,2017,4.OV,7216,3066,838,5901,2839,1
2018,27Apr2017,Thursday,27,4,2017,4.OV,9959,1769,5153,4200,8915,0
2018,26Oct2017,Thursday,26,10,2017,3.EU,2115,467,6436,2910,2061,1
2018,24Sep2017,Sunday,24,9,2017,3.EU,9182,9276,9008,8727,4016,1
2018,25Jul2017,Tuesday,25,7,2017,2.UK,1901,7283,7656,7335,2840,0
2018,01Mar2017,Wednesday,1,3,2017,2.UK,3704,2438,4223,5314,6336,0
2018,12Sep2017,Tuesday,12,9,2017,4.OV,6285,8180,7588,1115,6273,1
2018,13Jul2017,Thursday,13,7,2017,4.OV,8380,9643,3682,3480,6068,0
2018,02Sep2017,Saturday,2,9,2017,2.UK,5399,1609,5115,1993,6700,0
2018,04Feb2017,Saturday,4,2,2017,3.EU,9714,5223,6093,57,9015,1
2018,19Jul2017,Wednesday,19,7,2017,4.OV,1119,5489,711,1517,1933,1
2018,15May2017,Monday,15,5,2017,3.EU,6247,7358,2181,8302,6508,1
2018,01Apr2017,Saturday,1,4,2017,1.ALL,6783,206,406,7563,8392,0
2018,21Sep2017,Thursday,21,9,2017,2.UK,977,6808,1791,5973,3169,0
2018,20Nov2017,Monday,20,11,2017,3.EU,875,9677,8069,6563,975,1
2018,14Mar2017,Tuesday,14,3,2017,2.UK,8851,912,3737,4745,4381,1
2018,27Jul2017,Thursday,27,7,2017,3.EU,4694,6757,1018,6912,1063,0
2018,31Aug2017,Thursday,31,8,2017,3.EU,1164,8630,7930,4299,5883,1
2018,08Feb2017,Wednesday,8,2,2017,3.EU,644,2839,8796,1140,5557,0
2018,10May2017,Wednesday,10,5,2017,3.EU,9274,4614,2375,1907,2461,0
2018,22May2017,Monday,22,5,2017,3.EU,2259,9779,9799,8314,3268,1
2018,20Jun2017,Tuesday,20,6,2017,4.OV,8211,6949,5542,3233,9621,0
2018,11Apr2017,Tuesday,11,4,2017,4.OV,7920,5174,626,4578,6557,0
2018,02Oct2017,Monday,2,10,2017,4.OV,6778,8220,4127,5122,274,0
2018,17Jul2017,Monday,17,7,2017,2.UK,7937,6985,4729,9822,8231,0
2018,03Jan2017,Tuesday,3,1,2017,2.UK,6136,298,4987,2129,1495,0
