"---------------------------------------------------"
"UCAS Analysis and Insights - Daily Domicile Report"
"---------------------------------------------------"
"This data file should be used in conjunction with ..."
"File: filename"
"Cycle: 2018"
"Reporting coverage: 6 Sep 2017 - 18 Feb 18"
"Applicant coverage: 18 year old applicants"
"Analysis class: Domicile"
"---------------------------------------------------"
The 'Days to Deadline' variable Lorem ipsum dolor sit amet, consectetur adipiscing elit,
The ' 7-Day Moving Average' variable sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. 
Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
Data lines are comma delimited.
Data follows - 9999 lines in total
---------------------------------------------------
Cycle,Date,Day_of_the_week,Day,Month,Year,Domicile_Group,New_apps,7-Day Moving Ave,Days to Deadline,Working Days to Deadline,Days Since Cycle Opened,Bank Holiday
2018,26Aug2017,Saturday,26,8,2017,1.ALL,8619,606,8935,9390,357,0
2018,14Sep2017,Thursday,14,9,2017,2.UK,6022,1021,6453,91,1960,1
2018,07Sep2017,Thursday,7,9,2017,4.OV,8724,519,2804,8292,80,0
2018,19May2017,Friday,19,5,2017,3.EU,3037,4971,1790,7865,8842,1
2018,14Jun2017,Wednesday,14,6,2017,1.ALL,4761,8081,8943,3391,8386,1
2018,10Aug2017,Thursday,10,8,2017,3.EU,4387,6618,5868,7272,6358,0
2018,06Nov2017,Monday,6,11,2017,4.OV,7241,7331,9171,3046,3091,1
2018,24Dec2017,Sunday,24,12,2017,4.OV,7653,3958,42,4869,1579,0
2018,26Apr2017,Wednesday,26,4,2017,2.UK,7930,3862,175,816,1476,0
2018,06Apr2017,Thursday,6,4,2017,3.EU,8630,3398,2530,6549,743,0
2018,11Aug2017,Friday,11,8,2017,3.EU,9948,9626,7450,1282,6055,1
2018,27Oct2017,Friday,27,10,2017,1.ALL,661,9834,2134,2135,3965,0
2018,23Nov2017,Thursday,23,11,2017,2.UK,1673,2364,6159,5661,7104,1
2018,08Jun2017,Thursday,8,6,2017,1.ALL,185,3596,6963,5596,791,1
2018,15Mar2017,Wednesday,15,3,2017,2.UK,1239,3895,3537,4815,1464,1
2018,13Jul2017,Thursday,13,7,2017,2.UK,8467,6013,5047,6712,7553,1
2018,29Jan2017,Sunday,29,1,2017,4.OV,3024,6272,8597,6845,3714,1
2018,23Dec2017,Saturday,23,12,2017,4.OV,6836,6627,5677,4138,5718,0
2018,27Sep2017,Wednesday,27,9,2017,2.UK,1046,5899,3505,3736,3101,0
2018,16Sep2017,Saturday,16,9,2017,2.UK,3271,6168,1711,8151,2289,1
2018,19Nov2017,Sunday,19,11,2017,1.ALL,5281,8865,805,6639,8122,1
2018,25Feb2017,Saturday,25,2,2017,1.ALL,2843,7171,7475,5286,936,0
2018,12Oct2017,Thursday,12,10,2017,3.EU,4508,1750,9805,9777,391,1
2018,05Dec2017,Tuesday,5,12,2017,4.OV,109,1965,5755,2733,5296,0
2018,07Sep2017,Thursday,7,9,2017,4.OV,7432,8015,6480,3799,1834,0
2018,24Nov2017,Friday,24,11,2017,2.UK,3401,9188,4408,1021,7332,1
2018,06Oct2017,Friday,6,10,2017,1.ALL,495,4689,572,8087,940,1
2018,24Oct2017,Tuesday,24,10,2017,3.EU,1639,9449,9435,1568,7451,0
2018,01Jun2017,Thursday,1,6,2017,4.OV,9437,5320,1125,799,3938,1
2018,21Jul2017,Friday,21,7,2017,2.UK,9933,9534,7080,8624,5478,1
2018,12Mar2017,Sunday,12,3,2017,2.UK,8748,2682,9689,7533,5394,0
2018,13May2017,Saturday,13,5,2017,2.UK,7646,1443,1391,2846,5177,0
2018,11May2017,Thursday,11,5,2017,3.EU,8859,1018,3582,5806,8729,0
2018,06Aug2017,Sunday,6,8,2017,1.ALL,6645,2597,1826,1586,3427,0
2018,11Nov2017,Saturday,11,11,2017,2.UK,2039,3434,8596,7969,700,1
2018,23Oct2017,Monday,23,10,2017,2.UK,2981,8165,7043,1256,4684,1
2018,08Jul2017,Saturday,8,7,2017,2.UK,9277,4213,1201,1971,6541,0
2018,09Jul2017,Sunday,9,7,2017,4.OV,269,2146,4297,2458,5593,0
2018,21Aug2017,Monday,21,8,2017,4.OV,5673,6862,3404,1525,7048,1
2018,06Oct2017,Friday,6,10,2017,2.UK,7721,6738,8700,7214,264,0
2018,19Dec2017,Tuesday,19,12,2017,3.EU,3800,4313,4934,5491,3269,1
2018,10Jul2017,Monday,10,7,2017,3.EU,8465,8199,4150,8502,4045,0
2018,27Jun2017,Tuesday,27,6,2017,2.UK,1404,71,7353,5965,5924,0
2018,26Nov2017,Sunday,26,11,2017,3.EU,8397,871,6037,6401,8229,0
2018,06Apr2017,Thursday,6,4,2017,3.EU,1532,4998,1349,1356,5303,1
2018,13May2017,Saturday,13,5,2017,4.OV,8200,6750,8778,5739,5347,1
2018,02May2017,Tuesday,2,5,2017,4.OV,8711,6454,2117,5019,9099,1
2018,06Dec2017,Wednesday,6,12,2017,4.OV,2158,5337,231,4315,4446,1
2018,05Jun2017,Monday,5,6,2017,3.EU,2213,9525,38,8250,429,1
2018,19Oct2017,Thursday,19,10,2017,2.UK,4666,6036,1221,1174,7468,0
2018,05Jan2017,Thursday,5,1,2017,2.UK,5565,1264,323,1638,1568,0
2018,23Dec2017,Saturday,23,12,2017,1.ALL,4071,5191,6069,336,6749,1
2018,25Dec2017,Monday,25,12,2017,3.EU,980,8352,1445,1615,5862,0
2018,29Jun2017,Thursday,29,6,2017,4.OV,9665,3017,8512,4805,1844,1
2018,29Apr2017,Saturday,29,4,2017,4.OV,3507,3967,2426,1791,3776,0
2018,18May2017,Thursday,18,5,2017,4.OV,6487,8121,3490,2030,3665,1
2018,06Apr2017,Thursday,6,4,2017,4.OV,9677,5023,5152,1522,4938,0
2018,04Jul2017,Tuesday,4,7,2017,1.ALL,4626,926,1591,5560,7886,0
2018,08Feb2017,Wednesday,8,2,2017,1.ALL,5191,4911,8464,4207,5191,1
2018,07May2017,Sunday,7,5,2017,2.UK,2593,1930,5031,4419,5856,1
2018,30Mar2017,Thursday,30,3,2017,3.EU,4836,9387,2542,3529,4996,0
2018,05Apr2017,Wednesday,5,4,2017,1.ALL,1612,22,780,8781,1102,1
2018,26Jan2017,Thursday,26,1,2017,4.OV,9671,4611,6784,441,5681,0
2018,28Jun2017,Wednesday,28,6,2017,4.OV,7460,3970,9481,4747,9699,1
2018,07Feb2017,Tuesday,7,2,2017,2.UK,5551,4746,6361,5891,8602,0
2018,28Jun2017,Wednesday,28,6,2017,4.OV,1155,3731,1422,8961,4847,0
2018,03Oct2017,Tuesday,3,10,2017,4.OV,5,3679,8891,2605,418,1
2018,31Mar2017,Friday,31,3,2017,2.UK,6044,9934,410,6149,7505,0
2018,25Feb2017,Saturday,25,2,2017,2.UK,6343,9280,622,3315,4001,1
2018,28Oct2017,Saturday,28,10,2017,4.OV,1478,1752,8832,7638,4943,1
2018,08Jul2017,Saturday,8,7,2017,1.ALL,9682,1644,5153,3364,4886,1
2018,26May2017,Friday,26,5,2017,1.ALL,9060,6065,2157,3393,7267,1
2018,09Oct2017,Monday,9,10,2017,1.ALL,2936,5890,1952,3186,3422,1
2018,03Dec2017,Sunday,3,12,2017,4.OV,3712,7509,1517,4967,7355,0
2018,21Oct2017,Saturday,21,10,2017,4.OV,5282,8010,6550,7375,3261,1
2018,08Jan2017,Sunday,8,1,2017,1.ALL,9117,1199,8535,2013,8759,0
2018,10Jan2017,Tuesday,10,1,2017,1.ALL,3437,4836,5925,8010,9587,0
2018,08Jan2017,Sunday,8,1,2017,2.UK,1264,375,1850,8412,798,0
2018,25Jul2017,Tuesday,25,7,2017,2.UK,1732,2045,5783,3125,7564,0
2018,23Mar2017,Thursday,23,3,2017,4.OV,8403,476,9047,7953,2150,1
2018,19Oct2017,Thursday,19,10,2017,1.ALL,9301,4970,5535,987,6457,1
2018,19Sep2017,Tuesday,19,9,2017,2.UK,7981,6193,2891,2333,9815,0
2018,07Oct2017,Saturday,7,10,2017,2.UK,2154,5199,8753,6949,8147,1
2018,09Nov2017,Thursday,9,11,2017,3.EU,9741,5862,369,2464,2423,0
2018,13Aug2017,Sunday,13,8,2017,4.OV,6311,9146,8793,7766,1701,1
2018,06Dec2017,Wednesday,6,12,2017,3.EU,3210,4968,1156,2257,5704,1
2018,28Nov2017,Tuesday,28,11,2017,4.OV,6529,3105,1492,651,3951,0
2018,04Mar2017,Saturday,4,3,2017,4.OV,1403,8407,769,2864,1666,1
2018,03Jun2017,Saturday,3,6,2017,3.EU,2205,7948,3759,5362,577,1
2018,11Mar2017,Saturday,11,3,2017,2.UK,1316,4058,7222,5902,7265,0
2018,07Oct2017,Saturday,7,10,2017,3.EU,6736,4151,9412,3753,356,0
2018,08Aug2017,Tuesday,8,8,2017,1.ALL,6995,957,7176,4653,4743,0
2018,22Jun2017,Thursday,22,6,2017,3.EU,3813,9092,1728,654,3617,1
2018,04Feb2017,Saturday,4,2,2017,3.EU,500,7389,8425,7611,7353,1
2018,15Aug2017,Tuesday,15,8,2017,2.UK,7153,9505,4038,3986,8320,0
2018,06Nov2017,Monday,6,11,2017,4.OV,2567,9458,3041,1691,3487,0
2018,16May2017,Tuesday,16,5,2017,2.UK,7995,2867,4293,3634,2669,1
2018,02May2017,Tuesday,2,5,2017,3.EU,5013,7325,9781,3738,7001,1
2018,08Oct2017,Sunday,8,10,2017,3.EU,6577,1782,718,9058,5733,1
2018,29Apr2017,Saturday,29,4,2017,4.OV,5246,1455,8819,5462,6913,1
2018,10Oct2017,Tuesday,10,10,2017,4.OV,8473,3844,6807,7922,3852,1
2018,26Dec2017,Tuesday,26,12,2017,3.EU,5472,4787,7298,733,9882,1
2018,01Jan2017,Sunday,1,1,2017,2.UK,7289,7387,1506,4699,7938,1
2018,07Jan2017,Saturday,7,1,2017,1.ALL,2957,1673,3988,9491,96,0
2018,31Jul2017,Monday,31,7,2017,3.EU,8554,2400,9464,9375,128,0
2018,13Nov2017,Monday,13,11,2017,3.EU,3432,2022,7099,5967,3293,0
2018,12Jul2017,Wednesday,12,7,2017,2.UK,2423,654,880,4476,3069,1
2018,13Feb2017,Monday,13,2,2017,4.OV,4429,8161,2258,6161,8870,0
2018,14Jan2017,Saturday,14,1,2017,2.UK,6752,1861,2086,1404,1118,1
2018,21Apr2017,Friday,21,4,2017,1.ALL,220,1086,6608,8096,486,0
2018,23Jun2017,Friday,23,6,2017,1.ALL,10000,7751,5381,5620,4424,1
2018,10Jan2017,Tuesday,10,1,2017,3.EU,224,9007,8226,7953,7102,1
2018,19May2017,Friday,19,5,2017,1.ALL,3422,8848,2814,9704,2107,1
2018,12May2017,Friday,12,5,2017,4.OV,2014,9857,2323,2445,3848,1
2018,16Apr2017,Sunday,16,4,2017,2.UK,1453,5484,7793,3692,4297,1
2018,16Jun2017,Friday,16,6,2017,4.OV,9059,2897,3076,7322,4633,1
2018,14Jul2017,Friday,14,7,2017,4.OV,1295,2623,3504,5633,424,1
2018,02Jul2017,Sunday,2,7,2017,2.UK,9527,9887,5901,6072,5014,0
2018,11Aug2017,Friday,11,8,2017,1.ALL,4500,9789,9716,9311,7383,0
2018,21Feb2017,Tuesday,21,2,2017,3.EU,1257,869,7360,3744,6760,0
2018,25Apr2017,Tuesday,25,4,2017,4.OV,5587,1627,3153,7918,2989,0
2018,10Mar2017,Friday,10,3,2017,2.UK,6080,9698,1840,7080,3279,0
2018,04Jun2017,Sunday,4,6,2017,3.EU,2651,5904,1817,3398,873,0
2018,10Apr2017,Monday,10,4,2017,2.UK,1104,8009,6591,2050,3342,1
2018,08Jun2017,Thursday,8,6,2017,2.UK,9590,2429,5803,2454,1248,0
2018,01Jul2017,Saturday,1,7,2017,2.UK,9393,6637,2016,5413,2784,0
2018,03Dec2017,Sunday,3,12,2017,2.UK,2278,8427,5775,866,9630,1
2018,23Feb2017,Thursday,23,2,2017,4.OV,9745,5802,9047,5706,5289,0
2018,21Mar2017,Tuesday,21,3,2017,3.EU,6192,8502,7781,3890,3929,0
2018,12Mar2017,Sunday,12,3,2017,4.OV,9671,6017,7450,5945,7950,1
2018,14May2017,Sunday,14,5,2017,1.ALL,3227,2110,8906,7251,3139,1
2018,30Apr2017,Sunday,30,4,2017,1.ALL,5019,8478,7546,5754,9882,1
2018,10Oct2017,Tuesday,10,10,2017,3.EU,7401,3365,9882,3235,4775,0
2018,21Oct2017,Saturday,21,10,2017,4.OV,5762,3900,1161,2057,9907,0
2018,31May2017,Wednesday,31,5,2017,1.ALL,577,1826,2569,6461,2139,0
2018,23Apr2017,Sunday,23,4,2017,1.ALL,321,4465,3075,8344,4683,1
2018,06Mar2017,Monday,6,3,2017,4.OV,7882,8296,1682,8694,7218,0
2018,01Oct2017,Sunday,1,10,2017,2.UK,8986,7260,6039,3386,1962,1
2018,04Apr2017,Tuesday,4,4,2017,4.OV,2486,8689,913,1904,6365,1
2018,11Jun2017,Sunday,11,6,2017,3.EU,5471,1210,4348,6648,1233,1
2018,24Sep2017,Sunday,24,9,2017,2.UK,4843,9236,36,3428,4643,0
2018,02Dec2017,Saturday,2,12,2017,1.ALL,8766,4407,1695,6447,3931,1
2018,04Mar2017,Saturday,4,3,2017,2.UK,6023,9979,888,708,2936,0
2018,07Mar2017,Tuesday,7,3,2017,2.UK,8015,8508,9975,8132,7217,0
2018,25May2017,Thursday,25,5,2017,4.OV,9892,6482,588,1602,6987,1
2018,12Sep2017,Tuesday,12,9,2017,3.EU,5187,2248,3328,8015,6451,0
2018,02Oct2017,Monday,2,10,2017,3.EU,15,7213,6567,4394,3966,1
2018,29Oct2017,Sunday,29,10,2017,4.OV,7676,3965,894,8037,7018,1
2018,15Feb2017,Wednesday,15,2,2017,4.OV,666,291,88,4987,5893,1
2018,10Dec2017,Sunday,10,12,2017,1.ALL,9570,5516,4110,6122,8877,0
2018,22Mar2017,Wednesday,22,3,2017,1.ALL,2477,5790,565,8891,4059,1
2018,12Dec2017,Tuesday,12,12,2017,2.UK,3604,460,3647,1059,6651,0
2018,31Jan2017,Tuesday,31,1,2017,3.EU,8987,6292,6160,7151,4517,0
2018,04Apr2017,Tuesday,4,4,2017,2.UK,7910,8702,3760,1207,1393,1
2018,23Apr2017,Sunday,23,4,2017,2.UK,2557,5985,8919,66,4495,0
2018,28Nov2017,Tuesday,28,11,2017,2.UK,5898,1948,6565,1345,5198,1
2018,08Sep2017,Friday,8,9,2017,1.ALL,8142,9573,5693,2032,8238,1
2018,20Nov2017,Monday,20,11,2017,1.ALL,9380,6638,8059,9684,3649,1
2018,07Jun2017,Wednesday,7,6,2017,4.OV,5496,3926,2133,9478,7072,0
2018,22Jun2017,Thursday,22,6,2017,1.ALL,8557,9414,738,6495,1879,0
2018,31Mar2017,Friday,31,3,2017,3.EU,3033,8600,5433,5504,5698,0
2018,05Oct2017,Thursday,5,10,2017,2.UK,5236,4273,3688,6203,2434,0
2018,23Jan2017,Monday,23,1,2017,3.EU,7217,986,3432,3248,5453,0
2018,18Apr2017,Tuesday,18,4,2017,1.ALL,7660,5430,4823,3623,6348,1
2018,19Oct2017,Thursday,19,10,2017,1.ALL,6103,2555,4636,9758,3653,1
2018,14Sep2017,Thursday,14,9,2017,3.EU,5955,5471,7734,7796,4490,1
2018,14Mar2017,Tuesday,14,3,2017,2.UK,9847,3620,5503,8489,7188,0
2018,01Jun2017,Thursday,1,6,2017,3.EU,4159,5741,8874,1300,7451,0
2018,07Nov2017,Tuesday,7,11,2017,3.EU,7498,2456,546,4898,4267,1
2018,12Aug2017,Saturday,12,8,2017,1.ALL,9177,1324,3496,6099,2362,1
2018,29Jul2017,Saturday,29,7,2017,3.EU,5620,1552,7587,3411,9786,1
2018,09Nov2017,Thursday,9,11,2017,3.EU,2445,3096,5947,9579,9849,1
2018,20Oct2017,Friday,20,10,2017,1.ALL,9513,7659,1649,4712,6000,0
2018,12Apr2017,Wednesday,12,4,2017,1.ALL,1152,6,1771,3623,4763,0
2018,17Apr2017,Monday,17,4,2017,4.OV,4440,7145,8803,3867,1620,0
2018,25Jun2017,Sunday,25,6,2017,3.EU,855,1608,1784,4262,8352,1
2018,30Apr2017,Sunday,30,4,2017,3.EU,8372,3644,7533,9544,3656,1
2018,01Nov2017,Wednesday,1,11,2017,1.ALL,283,2436,8925,9824,2962,1
2018,07Feb2017,Tuesday,7,2,2017,4.OV,6260,3854,6011,8440,9046,0
2018,08Nov2017,Wednesday,8,11,2017,2.UK,3490,8789,1579,9998,4106,1
2018,21Aug2017,Monday,21,8,2017,4.OV,6136,1483,7827,6141,9218,0
2018,22Mar2017,Wednesday,22,3,2017,1.ALL,745,6893,522,3061,8948,1
2018,16Apr2017,Sunday,16,4,2017,4.OV,3271,7565,7139,6248,9997,1
2018,24Jul2017,Monday,24,7,2017,4.OV,8710,5964,2839,4837,5543,1
2018,10Jun2017,Saturday,10,6,2017,1.ALL,1046,8180,6884,1301,9151,0
2018,11Aug2017,Friday,11,8,2017,4.OV,6302,9832,7877,5637,3109,0
2018,27May2017,Saturday,27,5,2017,1.ALL,6681,4043,3044,3049,5835,1
2018,01Nov2017,Wednesday,1,11,2017,2.UK,3538,56,9180,7158,8614,1
2018,05Oct2017,Thursday,5,10,2017,4.OV,6277,4483,9253,3848,673,0
2018,09Jun2017,Friday,9,6,2017,1.ALL,8483,6113,7921,1703,1580,0
2018,09May2017,Tuesday,9,5,2017,2.UK,6124,4875,1552,2669,4489,0
2018,27Jul2017,Thursday,27,7,2017,3.EU,8518,2775,2347,1687,7084,1
2018,26Mar2017,Sunday,26,3,2017,4.OV,3897,1578,6690,7330,7600,0
2018,12Dec2017,Tuesday,12,12,2017,2.UK,7010,8435,5263,3436,2979,1
2018,24May2017,Wednesday,24,5,2017,1.ALL,7585,7047,2784,3941,6065,1
2018,12Feb2017,Sunday,12,2,2017,4.OV,5024,8300,9877,482,2316,0
2018,16Aug2017,Wednesday,16,8,2017,1.ALL,3683,1911,91,5619,498,1
2018,09Mar2017,Thursday,9,3,2017,3.EU,7264,850,7383,1703,744,0
2018,16Jun2017,Friday,16,6,2017,4.OV,3879,955,1000,9605,3030,0
2018,01Aug2017,Tuesday,1,8,2017,2.UK,4858,9095,6509,9453,831,1
2018,03Mar2017,Friday,3,3,2017,2.UK,3393,90,5702,7861,1036,0
2018,12May2017,Friday,12,5,2017,1.ALL,8558,8115,3915,8321,2555,0
2018,24Dec2017,Sunday,24,12,2017,2.UK,8995,7821,4770,3688,7735,0
2018,04Dec2017,Monday,4,12,2017,4.OV,2530,9193,7149,6887,7581,0
2018,07Dec2017,Thursday,7,12,2017,1.ALL,8623,6941,2823,706,7788,1
2018,20Feb2017,Monday,20,2,2017,1.ALL,5779,4986,1884,1889,9301,1
2018,06Aug2017,Sunday,6,8,2017,3.EU,6578,4437,9682,3371,2465,0
2018,25May2017,Thursday,25,5,2017,4.OV,2916,5811,5385,3493,8450,1
2018,16Sep2017,Saturday,16,9,2017,2.UK,8973,5962,8642,620,1074,1
2018,24Oct2017,Tuesday,24,10,2017,4.OV,7726,2134,9226,5017,3561,1
2018,03Jan2017,Tuesday,3,1,2017,3.EU,5221,658,9583,9507,9529,0
2018,19Jul2017,Wednesday,19,7,2017,3.EU,7216,8145,2921,2491,4183,1
2018,25Jul2017,Tuesday,25,7,2017,1.ALL,9859,1554,7416,8840,7362,1
2018,23Jan2017,Monday,23,1,2017,2.UK,4999,8313,5561,4759,3128,0
2018,11Jun2017,Sunday,11,6,2017,3.EU,466,8060,6420,2834,6344,1
2018,07Feb2017,Tuesday,7,2,2017,2.UK,63,7267,7102,3367,4014,1
2018,23Oct2017,Monday,23,10,2017,1.ALL,7121,4266,8627,954,9899,1
2018,25Apr2017,Tuesday,25,4,2017,3.EU,277,6287,9699,4585,4180,0
2018,04Oct2017,Wednesday,4,10,2017,4.OV,6348,7426,2019,2260,3261,1
2018,05Oct2017,Thursday,5,10,2017,1.ALL,4244,9139,5813,885,3371,0
2018,30Nov2017,Thursday,30,11,2017,3.EU,2352,4488,476,1024,1705,1
2018,31Aug2017,Thursday,31,8,2017,4.OV,1353,5384,3874,8309,9344,1
2018,09Oct2017,Monday,9,10,2017,4.OV,7880,1432,5170,6040,5025,1
2018,02May2017,Tuesday,2,5,2017,1.ALL,5731,9260,7436,2447,6821,1
2018,04Apr2017,Tuesday,4,4,2017,2.UK,3061,3506,4469,6022,4812,1
2018,12Apr2017,Wednesday,12,4,2017,1.ALL,6336,7269,1112,9677,6931,0
2018,28Jul2017,Friday,28,7,2017,3.EU,5400,7099,3688,4181,4289,1
2018,16Feb2017,Thursday,16,2,2017,4.OV,7483,3229,8573,195,4421,0
2018,15Aug2017,Tuesday,15,8,2017,1.ALL,2473,7613,2661,1902,6952,0
2018,28Jan2017,Saturday,28,1,2017,1.ALL,3018,6031,6843,2568,9099,1
2018,02Mar2017,Thursday,2,3,2017,3.EU,3321,199,9274,3231,7086,1
2018,01Dec2017,Friday,1,12,2017,1.ALL,3712,2796,4682,520,9259,1
2018,18Jun2017,Sunday,18,6,2017,4.OV,8263,5209,3902,7598,2158,1
2018,28Mar2017,Tuesday,28,3,2017,3.EU,7037,1629,5523,2069,8386,1
2018,15Jul2017,Saturday,15,7,2017,1.ALL,1244,2650,8606,2298,9809,1
2018,24Apr2017,Monday,24,4,2017,4.OV,4074,9590,7800,6674,747,0
2018,01Oct2017,Sunday,1,10,2017,1.ALL,215,3146,2612,7640,4567,1
2018,11Sep2017,Monday,11,9,2017,2.UK,9313,861,3438,9043,4447,0
2018,29Oct2017,Sunday,29,10,2017,3.EU,4281,5227,6125,1897,5016,1
2018,30Jun2017,Friday,30,6,2017,2.UK,8481,2525,6350,7381,6120,1
2018,01Nov2017,Wednesday,1,11,2017,3.EU,3253,7858,2705,9706,5019,0
2018,16Sep2017,Saturday,16,9,2017,3.EU,2619,7867,5309,8107,9925,1
2018,19Apr2017,Wednesday,19,4,2017,1.ALL,7465,7838,8305,9146,6385,1
2018,18Dec2017,Monday,18,12,2017,3.EU,9254,2796,4115,7042,2743,0
2018,28Sep2017,Thursday,28,9,2017,3.EU,8113,3953,4549,6211,1106,0
2018,27Jul2017,Thursday,27,7,2017,4.OV,830,1521,2552,3390,9555,1
2018,10Aug2017,Thursday,10,8,2017,3.EU,7635,6873,5834,3186,6981,1
2018,19Oct2017,Thursday,19,10,2017,1.ALL,4879,1027,6318,3334,6692,1
2018,22Feb2017,Wednesday,22,2,2017,4.OV,3387,5484,5903,9198,7176,1
2018,15Sep2017,Friday,15,9,2017,1.ALL,231,7596,7046,9317,2105,0
2018,04May2017,Thursday,4,5,2017,2.UK,1660,5219,9271,2057,3012,1
2018,22Feb2017,Wednesday,22,2,2017,3.EU,3565,6866,8102,3320,1775,1
2018,12Apr2017,Wednesday,12,4,2017,4.OV,122,9665,6131,1767,355,1
2018,11Aug2017,Friday,11,8,2017,4.OV,3151,3351,7062,3235,9825,0
2018,14Jul2017,Friday,14,7,2017,3.EU,4526,7110,9821,7803,1659,0
2018,29Jun2017,Thursday,29,6,2017,1.ALL,8631,5181,8216,8480,9535,0
2018,06Mar2017,Monday,6,3,2017,4.OV,1300,7702,9808,536,1467,0
2018,16Aug2017,Wednesday,16,8,2017,2.UK,8920,7686,9223,8012,3071,1
2018,29Oct2017,Sunday,29,10,2017,3.EU,8278,6053,1904,4117,496,0
2018,08Jun2017,Thursday,8,6,2017,2.UK,9704,3215,9319,428,2604,1
2018,13Mar2017,Monday,13,3,2017,2.UK,9748,453,7780,9288,5686,1
2018,29Sep2017,Friday,29,9,2017,1.ALL,2493,1718,224,8956,3819,0
2018,19Aug2017,Saturday,19,8,2017,1.ALL,5409,5819,6001,3613,6755,1
2018,19Nov2017,Sunday,19,11,2017,1.ALL,858,2280,3639,3528,8562,1
2018,24Jan2017,Tuesday,24,1,2017,2.UK,8863,7058,9009,7486,3122,0
2018,18Aug2017,Friday,18,8,2017,2.UK,2606,5318,9841,6792,8640,1
2018,15Jun2017,Thursday,15,6,2017,4.OV,579,7545,6039,9706,8524,1
2018,17Mar2017,Friday,17,3,2017,4.OV,5416,7723,7425,9612,3087,1
2018,22Jun2017,Thursday,22,6,2017,1.ALL,2248,2267,711,7159,5949,0
2018,14Jul2017,Friday,14,7,2017,4.OV,6471,1050,3148,1014,2638,1
2018,13Aug2017,Sunday,13,8,2017,1.ALL,5282,5391,7321,4430,5003,0
2018,08Dec2017,Friday,8,12,2017,4.OV,4177,5794,6651,5869,7073,1
2018,19Jun2017,Monday,19,6,2017,4.OV,9038,4457,4903,3273,9512,1
2018,07Feb2017,Tuesday,7,2,2017,4.OV,3538,1296,4511,1490,7813,0
2018,02Jun2017,Friday,2,6,2017,3.EU,1426,4117,9429,1645,7902,1
2018,05Feb2017,Sunday,5,2,2017,4.OV,5270,7974,7149,1305,5005,0
2018,16Mar2017,Thursday,16,3,2017,2.UK,6338,907,7292,4972,1070,0
2018,26Jan2017,Thursday,26,1,2017,4.OV,3225,3617,7469,9074,353,1
2018,21Feb2017,Tuesday,21,2,2017,1.ALL,6381,2958,1521,8079,7410,0
2018,18Jul2017,Tuesday,18,7,2017,1.ALL,77,4367,617,8515,1952,1
2018,06Apr2017,Thursday,6,4,2017,3.EU,6376,2998,5951,3200,1469,1
2018,16Dec2017,Saturday,16,12,2017,2.UK,3303,2587,8442,4590,8961,1
2018,06Sep2017,Wednesday,6,9,2017,4.OV,4240,1837,7320,3036,5988,0
2018,02Aug2017,Wednesday,2,8,2017,3.EU,2044,6088,6231,886,6719,1
2018,13Aug2017,Sunday,13,8,2017,2.UK,9220,7771,7374,3954,5600,0
2018,17Apr2017,Monday,17,4,2017,4.OV,5820,3328,6128,1341,122,1
2018,16Sep2017,Saturday,16,9,2017,1.ALL,2269,2998,6836,2871,4334,0
2018,27Oct2017,Friday,27,10,2017,4.OV,2767,3,5963,3505,7560,0
2018,01Sep2017,Friday,1,9,2017,4.OV,5830,5426,6610,3118,9655,0
2018,14Aug2017,Monday,14,8,2017,4.OV,9517,2639,8406,2858,9015,0
2018,05Apr2017,Wednesday,5,4,2017,1.ALL,7102,8369,7808,9767,8290,1
2018,03Mar2017,Friday,3,3,2017,2.UK,8307,219,2153,3797,2950,1
2018,18Jul2017,Tuesday,18,7,2017,4.OV,4446,8463,3924,1962,5806,1
2018,20Feb2017,Monday,20,2,2017,4.OV,9663,6984,73,6945,306,1
2018,15Jun2017,Thursday,15,6,2017,3.EU,6395,3617,2181,5365,9602,0
2018,02Dec2017,Saturday,2,12,2017,4.OV,9262,2967,162,7132,2751,1
2018,08Nov2017,Wednesday,8,11,2017,2.UK,7651,7064,3770,7253,3351,0
2018,22Mar2017,Wednesday,22,3,2017,2.UK,991,4902,4990,1177,2665,1
2018,23Aug2017,Wednesday,23,8,2017,2.UK,2867,286,2084,7885,9011,0
2018,19May2017,Friday,19,5,2017,1.ALL,7245,1306,8597,7973,4052,0
2018,26Apr2017,Wednesday,26,4,2017,2.UK,5679,7300,8287,6123,7511,0
2018,03Aug2017,Thursday,3,8,2017,3.EU,1362,7690,7458,1134,1080,1
2018,19Feb2017,Sunday,19,2,2017,3.EU,1723,2684,2500,247,4285,0
2018,29Jan2017,Sunday,29,1,2017,4.OV,8568,8750,2483,2305,4681,0
2018,02Apr2017,Sunday,2,4,2017,4.OV,9832,5232,1695,492,6788,0
2018,27Jun2017,Tuesday,27,6,2017,2.UK,2786,3028,63,1525,2475,0
2018,29Mar2017,Wednesday,29,3,2017,3.EU,9932,2093,2496,3129,2653,1
2018,12Dec2017,Tuesday,12,12,2017,2.UK,2851,6438,9507,2889,6676,1
